65.0,1.6635526469830404,2.549992943254682
65.5,1.6720653437176876,2.5496586907393453
66.0,1.6804464989638068,2.5493287121999275
66.5,1.6886979878071908,2.5490029262528284
67.0,1.6968216984072706,2.5486812535658934
67.5,1.70481952837496,2.5483636167942367
68.0,1.7126933813990606,2.548049940518452
68.5,1.7204451641112675,2.547740151185115
69.0,1.7280767831796557,2.547434177049479
69.5,1.7355901426204445,2.54713194812026
70.0,1.7429871413178357,2.5468333961064404
70.5,1.750269670741784,2.5465384543659884
71.0,1.7574396128536762,2.5462470578564242
71.5,1.7644988381900617,2.545959143087154
72.0,1.7714492041147833,2.545674648073492
72.5,1.7782925532300993,2.5453935122923133
73.0,1.7850307119376556,2.545115676639255
73.5,1.7916654891404529,2.5448410833874213
74.0,1.7981986750772654,2.544569676147512
74.5,1.8046320402812819,2.5443013998293336
75.0,1.8109673346550699,2.5440362006046287
75.5,1.817206286654294,2.543774025871172
76.0,1.8233506025729562,2.543514824218086
76.5,1.8294019659232583,2.543258545392328
77.0,1.8353620369035173,2.543005140266298
77.5,1.8412324519478969,2.54275456080653
78.0,1.8470148233520292,2.5425067600434197
78.5,1.8527107389689275,2.5422616920419543
79.0,1.8583217619698833,2.542019311873399
79.5,1.8638494306653477,2.5417795755879107
80.0,1.869295258381076,2.5415424401880395
80.5,1.874660733385096,2.5413078636030857
81.0,1.8799473188613218,2.54107580466428
81.5,1.8851564529258908,2.5408462230807567
82.0,1.8902895486825486,2.540619079416293
82.5,1.8953479943136315,2.540394335066779
83.0,1.9003331532034269,2.540171952238399
83.5,1.905246364090895,2.539951893926498
84.0,1.9100889412489412,2.5397341238950975
84.5,1.9148621746876175,2.5395186066570545
85.0,1.9195673303788037,2.5393053074548293
85.5,1.9242056505001053,2.539094192241836
86.0,1.928778353695847,2.538885227664374
86.5,1.933286635353206,2.5386783810440954
87.0,1.9377316678916658,2.5384736203610085
87.5,1.9421146010641037,2.5382709142369926
88.0,1.946436562267962,2.5380702319197987
88.5,1.9506986568650533,2.537871543267536
89.0,1.954901968508681,2.5376748187336053
89.5,1.9590475594768455,2.5374800293520905
90.0,1.9631364710104124,2.5372871467235636
90.5,1.967169723655206,2.537096143001314
91.0,1.9711483176070794,2.5369069908779727
91.5,1.97507323305909,2.5367196635725255
92.0,1.978945430549986,2.536534134817697
92.5,1.9827658513132729,2.536350378847696
93.0,1.9865354176262033,2.5361683703863123
93.5,1.9902550331580846,2.5359880846353473
94.0,1.993925583317356,2.535809497263373
94.5,1.9975479355969454,2.5356325843948073
95.0,2.0011229399174555,2.5354573225992922
95.5,2.004651428967779,2.5352836888813686
96.0,2.0081342185427804,2.535111660670439
96.5,2.0115721078777273,2.534941215811002
97.0,2.014965879979175,2.534772332553161
97.5,2.0183163019520665,2.5346049895433853
98.0,2.021624125322802,2.5344391658155296
98.5,2.0248900863581056,2.5342748407820896
99.0,2.0281149063795008,2.534111994225698
99.5,2.0312992920732613,2.5339506062908477
100.0,2.0344439357957027,2.5337906574758327
